Section,Ventes_2024
OrderID,ProductID,Date,Revenue,Region
1670,P018,2023-05-03,2866.98,FR
1671,P019,2023-05-03,8304.28,FR
1672,P007,2023-05-04,323.76,FR
1673,P013,2023-05-04,9574.68,FR
1674,P016,2023-05-04,6062.13,FR
1675,P026,2023-05-04,1869.8,FR
1676,P023,2023-05-04,639.84,FR
1677,P018,2023-05-04,2866.98,FR
1678,P036,2023-05-04,1078.58,FR
1679,P009,2023-05-05,2251.16,FR
1680,P016,2023-05-05,4041.42,FR
1681,P022,2023-05-05,2906.65,FR
1682,P009,2023-05-05,2813.95,FR
1683,P020,2023-05-05,10781.7,FR
1684,P010,2023-05-05,10132.15,FR
1685,P036,2023-05-06,539.29,FR
1686,P010,2023-05-06,2026.43,FR
1687,P027,2023-05-06,2713.76,FR
1688,P007,2023-05-07,161.88,FR
1689,P018,2023-05-07,4778.3,FR
1690,P015,2023-05-07,2121.02,FR
1691,P031,2023-05-07,12369.85,FR
1692,P024,2023-05-08,1063.96,FR
1693,P009,2023-05-08,1125.58,FR
1694,P027,2023-05-08,678.44,FR
1695,P015,2023-05-08,4242.04,FR
1696,P012,2023-05-08,4302.6,FR
1697,P021,2023-05-08,3531.72,FR
1698,P003,2023-05-08,7380.52,FR
1699,P035,2023-05-08,798.9,FR
1700,P003,2023-05-09,9225.65,FR
1701,P003,2023-05-09,7380.52,FR
1702,P019,2023-05-09,8304.28,FR
1703,P019,2023-05-09,4152.14,FR
1704,P004,2023-05-09,11160.35,FR
1705,P029,2023-05-09,2201.4,FR
1706,P035,2023-05-10,3195.6,FR
1707,P029,2023-05-10,880.56,FR
1708,P013,2023-05-10,2393.67,FR
1709,P011,2023-05-10,2017.46,FR
1710,P029,2023-05-10,1320.84,FR
1711,P025,2023-05-10,7973.4,FR
1712,P036,2023-05-10,539.29,FR
1713,P010,2023-05-11,4052.86,FR
1714,P004,2023-05-11,6696.21,FR
1715,P029,2023-05-11,880.56,FR
1716,P013,2023-05-11,11968.35,FR
1717,P030,2023-05-11,1684.24,FR
1718,P032,2023-05-11,2798.04,FR
1719,P027,2023-05-11,678.44,FR
1720,P018,2023-05-12,4778.3,FR
1721,P012,2023-05-12,860.52,FR
1722,P010,2023-05-12,10132.15,FR
1723,P006,2023-05-12,558.32,FR
1724,P011,2023-05-12,6052.38,FR
1725,P024,2023-05-12,265.99,FR
1726,P024,2023-05-12,265.99,FR
1727,P019,2023-05-13,4152.14,FR
1728,P018,2023-05-13,4778.3,FR
1729,P014,2023-05-13,490.94,FR
1730,P034,2023-05-14,2336.72,FR
1731,P021,2023-05-14,8829.3,FR
1732,P032,2023-05-14,5596.08,FR
1733,P015,2023-05-14,6363.06,FR
1734,P008,2023-05-14,6519.84,FR
1735,P014,2023-05-14,981.88,FR
1736,P022,2023-05-14,2906.65,FR
1737,P013,2023-05-15,7181.01,FR
1738,P020,2023-05-15,10781.7,FR
1739,P001,2023-05-15,4811.94,FR
1740,P002,2023-05-15,1396.9,FR
1741,P031,2023-05-15,2473.97,FR
1742,P010,2023-05-15,8105.72,FR
1743,P027,2023-05-15,678.44,FR
1744,P021,2023-05-15,8829.3,FR
1745,P022,2023-05-16,581.33,FR
1746,P002,2023-05-16,2793.8,FR
1747,P025,2023-05-16,7973.4,FR
1748,P020,2023-05-16,6469.02,FR
1749,P027,2023-05-16,2713.76,FR
1750,P029,2023-05-16,880.56,FR
1751,P008,2023-05-16,1629.96,FR
1752,P033,2023-05-17,8437.96,FR
1753,P022,2023-05-17,2906.65,FR
1754,P021,2023-05-17,1765.86,FR
1755,P003,2023-05-17,7380.52,FR
1756,P020,2023-05-17,10781.7,FR
1757,P030,2023-05-17,421.06,FR
1758,P020,2023-05-18,4312.68,FR
1759,P013,2023-05-18,7181.01,FR
1760,P029,2023-05-18,440.28,FR
1761,P011,2023-05-18,2017.46,FR
1762,P036,2023-05-18,539.29,FR
1763,P023,2023-05-18,639.84,FR
1764,P019,2023-05-18,4152.14,FR
1765,P022,2023-05-19,2325.32,FR
1766,P002,2023-05-19,698.45,FR
1767,P004,2023-05-19,8928.28,FR
1768,P029,2023-05-19,1320.84,FR
1769,P013,2023-05-19,11968.35,FR
1770,P009,2023-05-20,2251.16,FR
1771,P020,2023-05-20,8625.36,FR
1772,P015,2023-05-20,10605.1,FR
1773,P026,2023-05-20,2804.7,FR
1774,P032,2023-05-20,1399.02,FR
1775,P023,2023-05-20,853.12,FR
1776,P009,2023-05-21,562.79,FR
1777,P007,2023-05-21,404.7,FR
1778,P035,2023-05-21,3195.6,FR
1779,P016,2023-05-21,4041.42,FR
1780,P005,2023-05-21,2126.96,FR
1781,P022,2023-05-22,1162.66,FR
1782,P005,2023-05-22,5317.4,FR
1783,P030,2023-05-22,2105.3,FR
1784,P012,2023-05-22,3442.08,FR
1785,P007,2023-05-22,404.7,FR
1786,P032,2023-05-22,1399.02,FR
1787,P009,2023-05-22,562.79,FR
1788,P029,2023-05-23,1320.84,FR
1789,P029,2023-05-23,880.56,FR
1790,P020,2023-05-23,6469.02,FR
1791,P001,2023-05-23,8019.9,FR
1792,P004,2023-05-24,11160.35,FR
1793,P036,2023-05-24,539.29,FR
1794,P016,2023-05-24,10103.55,FR
1795,P021,2023-05-24,7063.44,FR
1796,P028,2023-05-24,3250.74,FR
1797,P013,2023-05-25,9574.68,FR
1798,P010,2023-05-25,4052.86,FR
1799,P005,2023-05-25,1063.48,FR
1800,P032,2023-05-25,5596.08,FR
1801,P027,2023-05-26,3392.2,FR
1802,P012,2023-05-26,4302.6,FR
1803,P029,2023-05-26,1320.84,FR
1804,P028,2023-05-26,1625.37,FR
1805,P033,2023-05-27,8437.96,FR
1806,P003,2023-05-27,7380.52,FR
1807,P031,2023-05-27,2473.97,FR
1808,P034,2023-05-27,1752.54,FR
1809,P034,2023-05-28,584.18,FR
1810,P005,2023-05-28,5317.4,FR
1811,P004,2023-05-28,11160.35,FR
1812,P033,2023-05-29,10547.45,FR
1813,P023,2023-05-29,639.84,FR
1814,P020,2023-05-29,10781.7,FR
1815,P031,2023-05-29,4947.94,FR
1816,P019,2023-05-29,10380.35,FR
1817,P032,2023-05-29,2798.04,FR
1818,P009,2023-05-30,1688.37,FR
1819,P001,2023-05-30,1603.98,FR
1820,P010,2023-05-30,8105.72,FR
1821,P017,2023-05-30,2695.06,FR
1822,P034,2023-05-30,1752.54,FR
1823,P010,2023-05-31,8105.72,FR
1824,P029,2023-05-31,880.56,FR
1825,P023,2023-05-31,639.84,FR
1826,P011,2023-05-31,8069.84,FR
1827,P031,2023-05-31,12369.85,FR
1828,P025,2023-05-31,4784.04,FR
1829,P028,2023-05-31,4876.11,FR
1830,P021,2023-06-01,1765.86,FR
1831,P023,2023-06-01,1066.4,FR
1832,P018,2023-06-01,955.66,FR
1833,P026,2023-06-01,1869.8,FR
1834,P022,2023-06-01,1162.66,FR
1835,P001,2023-06-01,1603.98,FR
1836,P027,2023-06-01,3392.2,FR
1837,P029,2023-06-01,880.56,FR
1838,P003,2023-06-02,9225.65,FR
1839,P014,2023-06-02,245.47,FR
1840,P009,2023-06-02,2813.95,FR
1841,P012,2023-06-02,2581.56,FR
1842,P030,2023-06-03,1684.24,FR
1843,P011,2023-06-03,2017.46,FR
1844,P004,2023-06-03,8928.28,FR
1845,P017,2023-06-04,5390.12,FR
1846,P013,2023-06-04,9574.68,FR
1847,P032,2023-06-04,2798.04,FR
1848,P007,2023-06-04,242.82,FR
1849,P005,2023-06-04,5317.4,FR
1850,P002,2023-06-05,1396.9,FR
1851,P025,2023-06-05,3189.36,FR
1852,P001,2023-06-05,6415.92,FR
1853,P026,2023-06-05,934.9,FR
1854,P025,2023-06-05,6378.72,FR
1855,P035,2023-06-05,2396.7,FR
1856,P006,2023-06-06,2791.6,FR
1857,P030,2023-06-06,1263.18,FR
1858,P036,2023-06-06,2157.16,FR
1859,P025,2023-06-07,4784.04,FR
1860,P029,2023-06-07,880.56,FR
1861,P013,2023-06-07,11968.35,FR
1862,P025,2023-06-07,7973.4,FR
1863,P035,2023-06-07,798.9,FR
1864,P004,2023-06-07,2232.07,FR
1865,P014,2023-06-07,1227.35,FR
1866,P035,2023-06-07,3994.5,FR
1867,P010,2023-06-08,2026.43,FR
1868,P003,2023-06-08,3690.26,FR
1869,P004,2023-06-08,2232.07,FR
1870,P005,2023-06-09,1063.48,FR
1871,P015,2023-06-09,4242.04,FR
1872,P026,2023-06-09,934.9,FR
1873,P014,2023-06-09,245.47,FR
1874,P008,2023-06-10,3259.92,FR
1875,P024,2023-06-10,531.98,FR
1876,P003,2023-06-10,1845.13,FR
1877,P002,2023-06-11,698.45,FR
1878,P012,2023-06-11,4302.6,FR
1879,P031,2023-06-11,4947.94,FR
1880,P018,2023-06-11,3822.64,FR
1881,P003,2023-06-12,3690.26,FR
1882,P006,2023-06-12,1674.96,FR
1883,P001,2023-06-12,3207.96,FR
1884,P034,2023-06-12,2920.9,FR
1885,P033,2023-06-13,8437.96,FR
1886,P004,2023-06-13,2232.07,FR
1887,P031,2023-06-13,4947.94,FR
1888,P003,2023-06-13,5535.39,FR
1889,P028,2023-06-13,4876.11,FR
1890,P007,2023-06-13,80.94,FR
1891,P002,2023-06-13,3492.25,FR
1892,P029,2023-06-14,2201.4,FR
1893,P013,2023-06-14,7181.01,FR
1894,P008,2023-06-14,3259.92,FR
1895,P027,2023-06-14,2713.76,FR
1896,P032,2023-06-15,5596.08,FR
1897,P030,2023-06-15,1684.24,FR
1898,P030,2023-06-15,842.12,FR
1899,P013,2023-06-15,4787.34,FR
1900,P004,2023-06-15,4464.14,FR
1901,P030,2023-06-15,842.12,FR
1902,P011,2023-06-16,10087.3,FR
1903,P036,2023-06-16,539.29,FR
1904,P032,2023-06-16,6995.1,FR
1905,P018,2023-06-16,3822.64,FR
1906,P021,2023-06-16,8829.3,FR
1907,P001,2023-06-17,1603.98,FR
1908,P033,2023-06-17,8437.96,FR
1909,P007,2023-06-17,323.76,FR
1910,P036,2023-06-17,539.29,FR
1911,P023,2023-06-18,426.56,FR
1912,P031,2023-06-18,7421.91,FR
1913,P030,2023-06-18,2105.3,FR
1914,P030,2023-06-18,842.12,FR
1915,P030,2023-06-19,421.06,FR
1916,P022,2023-06-19,581.33,FR
1917,P018,2023-06-19,4778.3,FR
1918,P006,2023-06-19,1674.96,FR
1919,P024,2023-06-19,265.99,FR
1920,P003,2023-06-20,5535.39,FR
1921,P036,2023-06-20,539.29,FR
1922,P022,2023-06-20,2906.65,FR
1923,P031,2023-06-20,12369.85,FR
1924,P015,2023-06-20,6363.06,FR
1925,P028,2023-06-20,1625.37,FR
1926,P029,2023-06-21,2201.4,FR
1927,P035,2023-06-21,3994.5,FR
1928,P024,2023-06-21,265.99,FR
1929,P006,2023-06-21,2233.28,FR
1930,P005,2023-06-21,2126.96,FR
1931,P010,2023-06-22,4052.86,FR
1932,P002,2023-06-22,2793.8,FR
1933,P023,2023-06-22,853.12,FR
1934,P013,2023-06-22,2393.67,FR
1935,P022,2023-06-22,2906.65,FR
1936,P021,2023-06-22,8829.3,FR
1937,P020,2023-06-22,4312.68,FR
1938,P017,2023-06-22,5390.12,FR
1939,P010,2023-06-23,6079.29,FR
1940,P011,2023-06-23,10087.3,FR
1941,P012,2023-06-23,1721.04,FR
1942,P003,2023-06-24,9225.65,FR
1943,P017,2023-06-24,2695.06,FR
1944,P003,2023-06-24,5535.39,FR
1945,P029,2023-06-25,880.56,FR
1946,P002,2023-06-25,2793.8,FR
1947,P021,2023-06-25,1765.86,FR
1948,P019,2023-06-25,6228.21,FR
1949,P029,2023-06-25,440.28,FR
1950,P036,2023-06-26,1617.87,FR
1951,P015,2023-06-26,6363.06,FR
1952,P004,2023-06-26,4464.14,FR
1953,P018,2023-06-26,955.66,FR
1954,P006,2023-06-27,2233.28,FR
1955,P021,2023-06-27,8829.3,FR
1956,P024,2023-06-27,531.98,FR
1957,P025,2023-06-27,1594.68,FR
1958,P023,2023-06-27,853.12,FR
1959,P029,2023-06-27,1761.12,FR
1960,P028,2023-06-28,6501.48,FR
1961,P006,2023-06-28,1116.64,FR
1962,P034,2023-06-28,584.18,FR
1963,P001,2023-06-28,4811.94,FR
1964,P030,2023-06-29,2105.3,FR
1965,P012,2023-06-29,2581.56,FR
1966,P020,2023-06-29,6469.02,FR
1967,P030,2023-06-29,421.06,FR
1968,P017,2023-06-29,5390.12,FR
1969,P019,2023-06-29,4152.14,FR
1970,P016,2023-06-29,2020.71,FR
1971,P024,2023-06-30,1063.96,FR
1972,P031,2023-06-30,2473.97,FR
1973,P002,2023-06-30,1396.9,FR
1974,P030,2023-07-01,842.12,FR
1975,P004,2023-07-01,6696.21,FR
1976,P023,2023-07-01,639.84,FR
1977,P005,2023-07-01,2126.96,FR
1978,P007,2023-07-01,161.88,FR
1979,P020,2023-07-02,6469.02,FR
1980,P023,2023-07-02,213.28,FR
1981,P019,2023-07-02,8304.28,FR
1982,P011,2023-07-02,4034.92,FR
1983,P015,2023-07-02,10605.1,FR
1984,P030,2023-07-02,421.06,FR
1985,P031,2023-07-02,7421.91,FR
1986,P029,2023-07-02,2201.4,FR
1987,P020,2023-07-03,2156.34,FR
1988,P010,2023-07-03,4052.86,FR
1989,P014,2023-07-03,245.47,FR
1990,P008,2023-07-03,1629.96,FR
1991,P028,2023-07-03,3250.74,FR
1992,P033,2023-07-03,2109.49,FR
1993,P017,2023-07-03,1347.53,FR
1994,P001,2023-07-03,1603.98,FR
1995,P013,2023-07-04,7181.01,FR
1996,P010,2023-07-04,6079.29,FR
1997,P011,2023-07-04,10087.3,FR
1998,P005,2023-07-04,5317.4,FR
1999,P013,2023-07-05,4787.34,FR
2000,P007,2023-07-05,404.7,FR
2001,P012,2023-07-05,860.52,FR
2002,P025,2023-07-05,3189.36,FR
2003,P021,2023-07-06,7063.44,FR
2004,P009,2023-07-06,1688.37,FR
2005,P003,2023-07-06,5535.39,FR
2006,P019,2023-07-07,10380.35,FR
2007,P029,2023-07-07,2201.4,FR
2008,P028,2023-07-07,1625.37,FR
2009,P024,2023-07-07,265.99,FR
2010,P007,2023-07-07,323.76,FR
2011,P010,2023-07-07,8105.72,FR
2012,P005,2023-07-08,2126.96,FR
2013,P026,2023-07-08,1869.8,FR
2014,P032,2023-07-08,6995.1,FR
2015,P026,2023-07-08,3739.6,FR
2016,P018,2023-07-09,3822.64,FR
2017,P017,2023-07-09,5390.12,FR
2018,P009,2023-07-09,562.79,FR
2019,P032,2023-07-09,1399.02,FR
2020,P021,2023-07-09,5297.58,FR
2021,P005,2023-07-09,5317.4,FR
2022,P013,2023-07-09,9574.68,FR
2023,P035,2023-07-10,3994.5,FR
2024,P003,2023-07-10,1845.13,FR
2025,P021,2023-07-10,7063.44,FR
2026,P003,2023-07-10,9225.65,FR
2027,P011,2023-07-10,8069.84,FR
2028,P025,2023-07-11,1594.68,FR
2029,P036,2023-07-11,2696.45,FR
2030,P036,2023-07-11,2696.45,FR
2031,P017,2023-07-11,6737.65,FR
2032,P023,2023-07-11,639.84,FR
2033,P002,2023-07-11,698.45,FR
2034,P023,2023-07-11,1066.4,FR
2035,P022,2023-07-11,581.33,FR
2036,P027,2023-07-12,678.44,FR
2037,P016,2023-07-12,6062.13,FR
2038,P005,2023-07-12,1063.48,FR
2039,P002,2023-07-12,2095.35,FR
2040,P028,2023-07-12,8126.85,FR
2041,P031,2023-07-13,2473.97,FR
2042,P025,2023-07-13,7973.4,FR
2043,P007,2023-07-13,161.88,FR
2044,P022,2023-07-14,2906.65,FR
2045,P028,2023-07-14,6501.48,FR
2046,P014,2023-07-14,736.41,FR
2047,P026,2023-07-14,4674.5,FR
2048,P007,2023-07-14,242.82,FR
2049,P034,2023-07-14,2336.72,FR
2050,P005,2023-07-14,3190.44,FR
2051,P035,2023-07-15,1597.8,FR
2052,P017,2023-07-15,6737.65,FR
2053,P036,2023-07-15,539.29,FR
2054,P032,2023-07-15,5596.08,FR
2055,P035,2023-07-15,3195.6,FR
2056,P013,2023-07-15,9574.68,FR
2057,P010,2023-07-15,6079.29,FR
2058,P021,2023-07-15,3531.72,FR
2059,P011,2023-07-16,10087.3,FR
2060,P016,2023-07-16,4041.42,FR
2061,P016,2023-07-16,8082.84,FR
2062,P028,2023-07-16,1625.37,FR
2063,P018,2023-07-16,955.66,FR
2064,P036,2023-07-17,539.29,FR
2065,P004,2023-07-17,6696.21,FR
2066,P027,2023-07-17,678.44,FR
2067,P009,2023-07-17,562.79,FR
2068,P034,2023-07-17,2336.72,FR
2069,P008,2023-07-17,4889.88,FR
2070,P025,2023-07-17,3189.36,FR
2071,P010,2023-07-17,4052.86,FR
2072,P027,2023-07-18,3392.2,FR
2073,P035,2023-07-18,798.9,FR
2074,P028,2023-07-18,3250.74,FR
2075,P024,2023-07-18,797.97,FR
2076,P003,2023-07-18,1845.13,FR
2077,P036,2023-07-18,1617.87,FR
2078,P035,2023-07-19,3195.6,FR
2079,P026,2023-07-19,2804.7,FR
2080,P016,2023-07-19,4041.42,FR
2081,P021,2023-07-20,7063.44,FR
2082,P006,2023-07-20,2233.28,FR
2083,P027,2023-07-20,2713.76,FR
2084,P017,2023-07-20,1347.53,FR
2085,P036,2023-07-20,1617.87,FR
2086,P002,2023-07-20,698.45,FR
2087,P029,2023-07-20,880.56,FR
2088,P013,2023-07-20,7181.01,FR
2089,P008,2023-07-21,3259.92,FR
2090,P027,2023-07-21,2713.76,FR
2091,P009,2023-07-21,1125.58,FR
2092,P006,2023-07-22,1674.96,FR
2093,P025,2023-07-22,3189.36,FR
2094,P036,2023-07-22,2696.45,FR
2095,P030,2023-07-22,1263.18,FR
2096,P028,2023-07-23,4876.11,FR
2097,P024,2023-07-23,1329.95,FR
2098,P034,2023-07-23,2336.72,FR
2099,P015,2023-07-23,4242.04,FR
2100,P019,2023-07-23,8304.28,FR
2101,P028,2023-07-23,8126.85,FR
2102,P013,2023-07-24,4787.34,FR
2103,P002,2023-07-24,2095.35,FR
2104,P029,2023-07-24,1320.84,FR
2105,P001,2023-07-24,3207.96,FR
2106,P026,2023-07-24,1869.8,FR
2107,P028,2023-07-24,8126.85,FR
2108,P007,2023-07-24,80.94,FR
2109,P016,2023-07-24,6062.13,FR
2110,P033,2023-07-25,8437.96,FR
2111,P024,2023-07-25,1329.95,FR
2112,P012,2023-07-25,1721.04,FR
2113,P030,2023-07-25,421.06,FR
2114,P034,2023-07-25,1168.36,FR
2115,P003,2023-07-26,7380.52,FR
2116,P024,2023-07-26,797.97,FR
2117,P017,2023-07-26,4042.59,FR
2118,P021,2023-07-26,7063.44,FR
2119,P029,2023-07-26,880.56,FR
2120,P012,2023-07-27,3442.08,FR
2121,P030,2023-07-27,421.06,FR
2122,P029,2023-07-27,2201.4,FR
2123,P032,2023-07-27,2798.04,FR
2124,P014,2023-07-28,490.94,FR
2125,P033,2023-07-28,10547.45,FR
2126,P001,2023-07-28,8019.9,FR
2127,P016,2023-07-29,8082.84,FR
2128,P002,2023-07-29,698.45,FR
2129,P007,2023-07-29,161.88,FR
2130,P031,2023-07-30,7421.91,FR
2131,P003,2023-07-30,9225.65,FR
2132,P009,2023-07-30,562.79,FR
2133,P004,2023-07-30,2232.07,FR
2134,P026,2023-07-30,1869.8,FR
2135,P026,2023-07-30,934.9,FR
2136,P026,2023-07-31,1869.8,FR
2137,P032,2023-07-31,4197.06,FR
2138,P007,2023-07-31,404.7,FR
2139,P029,2023-07-31,1761.12,FR
2140,P028,2023-07-31,6501.48,FR
2141,P012,2023-07-31,3442.08,FR
2142,P022,2023-08-01,1162.66,FR
2143,P034,2023-08-01,2920.9,FR
2144,P030,2023-08-01,421.06,FR
2145,P010,2023-08-01,6079.29,FR
2146,P028,2023-08-01,8126.85,FR
2147,P005,2023-08-01,5317.4,FR
2148,P028,2023-08-01,1625.37,FR
2149,P017,2023-08-02,4042.59,FR
2150,P033,2023-08-02,2109.49,FR
2151,P012,2023-08-02,860.52,FR
2152,P020,2023-08-02,10781.7,FR
2153,P029,2023-08-02,1320.84,FR
2154,P014,2023-08-02,245.47,FR
2155,P007,2023-08-02,404.7,FR
2156,P026,2023-08-02,934.9,FR
2157,P030,2023-08-03,1684.24,FR
2158,P024,2023-08-03,1063.96,FR
2159,P009,2023-08-03,562.79,FR
2160,P002,2023-08-03,1396.9,FR
2161,P031,2023-08-03,4947.94,FR
2162,P035,2023-08-03,798.9,FR
2163,P010,2023-08-04,8105.72,FR
2164,P011,2023-08-04,8069.84,FR
2165,P002,2023-08-04,3492.25,FR
2166,P019,2023-08-04,8304.28,FR
2167,P001,2023-08-04,6415.92,FR
2168,P036,2023-08-04,539.29,FR
2169,P033,2023-08-05,10547.45,FR
2170,P004,2023-08-05,2232.07,FR
2171,P021,2023-08-05,1765.86,FR
2172,P027,2023-08-05,678.44,FR
2173,P023,2023-08-05,853.12,FR
2174,P019,2023-08-05,4152.14,FR
2175,P015,2023-08-06,4242.04,FR
2176,P030,2023-08-06,1263.18,FR
2177,P024,2023-08-06,531.98,FR
2178,P006,2023-08-06,2233.28,FR
2179,P013,2023-08-06,11968.35,FR
2180,P027,2023-08-06,2035.32,FR
2181,P004,2023-08-07,6696.21,FR
2182,P011,2023-08-07,10087.3,FR
2183,P022,2023-08-07,581.33,FR
2184,P036,2023-08-07,2157.16,FR
2185,P023,2023-08-07,213.28,FR
2186,P033,2023-08-07,2109.49,FR
2187,P030,2023-08-07,421.06,FR
2188,P007,2023-08-08,80.94,FR
2189,P008,2023-08-08,4889.88,FR
2190,P019,2023-08-08,8304.28,FR
2191,P007,2023-08-08,242.82,FR
2192,P008,2023-08-08,6519.84,FR
2193,P001,2023-08-08,6415.92,FR
2194,P033,2023-08-08,2109.49,FR
2195,P027,2023-08-09,1356.88,FR
2196,P034,2023-08-09,1168.36,FR
2197,P027,2023-08-09,2713.76,FR
2198,P029,2023-08-09,440.28,FR
2199,P022,2023-08-09,2325.32,FR
2200,P004,2023-08-09,2232.07,FR
2201,P004,2023-08-09,11160.35,FR
2202,P026,2023-08-09,4674.5,FR
2203,P021,2023-08-10,1765.86,FR
2204,P010,2023-08-10,8105.72,FR
2205,P014,2023-08-10,1227.35,FR
2206,P023,2023-08-10,853.12,FR
2207,P006,2023-08-10,2791.6,FR
2208,P009,2023-08-10,2813.95,FR
2209,P006,2023-08-10,2791.6,FR
2210,P022,2023-08-10,1162.66,FR
2211,P017,2023-08-11,4042.59,FR
2212,P008,2023-08-11,1629.96,FR
2213,P033,2023-08-11,2109.49,FR
2214,P008,2023-08-11,4889.88,FR
2215,P022,2023-08-11,2906.65,FR
2216,P020,2023-08-11,10781.7,FR
2217,P025,2023-08-11,3189.36,FR
2218,P013,2023-08-12,7181.01,FR
2219,P010,2023-08-12,8105.72,FR
2220,P006,2023-08-12,2233.28,FR
2221,P014,2023-08-12,245.47,FR
2222,P034,2023-08-12,2920.9,FR
2223,P032,2023-08-12,5596.08,FR
2224,P032,2023-08-12,5596.08,FR
2225,P009,2023-08-13,2251.16,FR
2226,P033,2023-08-13,2109.49,FR
2227,P031,2023-08-13,4947.94,FR
2228,P027,2023-08-13,678.44,FR
2229,P019,2023-08-13,10380.35,FR
2230,P024,2023-08-13,797.97,FR
2231,P032,2023-08-13,2798.04,FR
2232,P004,2023-08-14,6696.21,FR
2233,P032,2023-08-14,1399.02,FR
2234,P003,2023-08-14,7380.52,FR
2235,P029,2023-08-14,1761.12,FR
2236,P009,2023-08-14,1125.58,FR
2237,P029,2023-08-14,1761.12,FR
2238,P006,2023-08-15,2791.6,FR
2239,P015,2023-08-15,6363.06,FR
2240,P029,2023-08-15,1320.84,FR
2241,P002,2023-08-15,2095.35,FR
2242,P036,2023-08-15,1078.58,FR
2243,P013,2023-08-16,9574.68,FR
2244,P035,2023-08-16,798.9,FR
2245,P016,2023-08-16,10103.55,FR
2246,P035,2023-08-16,2396.7,FR
2247,P003,2023-08-16,1845.13,FR
2248,P012,2023-08-16,860.52,FR
2249,P017,2023-08-16,1347.53,FR
2250,P019,2023-08-17,4152.14,FR
2251,P006,2023-08-17,1674.96,FR
2252,P011,2023-08-17,10087.3,FR
2253,P002,2023-08-17,698.45,FR
2254,P021,2023-08-18,7063.44,FR
2255,P025,2023-08-18,1594.68,FR
2256,P016,2023-08-18,10103.55,FR
2257,P004,2023-08-19,8928.28,FR
2258,P031,2023-08-19,9895.88,FR
2259,P018,2023-08-19,4778.3,FR
2260,P036,2023-08-19,1078.58,FR
2261,P027,2023-08-19,678.44,FR
2262,P035,2023-08-20,1597.8,FR
2263,P029,2023-08-20,440.28,FR
2264,P019,2023-08-20,4152.14,FR
2265,P031,2023-08-20,12369.85,FR
2266,P025,2023-08-20,3189.36,FR
2267,P035,2023-08-21,798.9,FR
2268,P026,2023-08-21,934.9,FR
2269,P036,2023-08-21,2157.16,FR
2270,P033,2023-08-21,6328.47,FR
2271,P029,2023-08-22,880.56,FR
2272,P014,2023-08-22,1227.35,FR
2273,P009,2023-08-22,562.79,FR
2274,P001,2023-08-22,3207.96,FR
2275,P032,2023-08-22,5596.08,FR
2276,P005,2023-08-22,1063.48,FR
2277,P008,2023-08-22,6519.84,FR
2278,P012,2023-08-22,860.52,FR
2279,P013,2023-08-23,2393.67,FR
2280,P002,2023-08-23,2095.35,FR
2281,P006,2023-08-23,1674.96,FR
2282,P032,2023-08-23,1399.02,FR
2283,P014,2023-08-23,490.94,FR
2284,P033,2023-08-24,4218.98,FR
2285,P012,2023-08-24,4302.6,FR
2286,P005,2023-08-24,3190.44,FR
2287,P018,2023-08-24,955.66,FR
2288,P036,2023-08-24,539.29,FR
2289,P004,2023-08-25,8928.28,FR
2290,P008,2023-08-25,8149.8,FR
2291,P024,2023-08-25,265.99,FR
2292,P018,2023-08-25,4778.3,FR
2293,P001,2023-08-25,3207.96,FR
2294,P002,2023-08-25,1396.9,FR
2295,P016,2023-08-25,4041.42,FR
2296,P005,2023-08-25,1063.48,FR
2297,P002,2023-08-26,2095.35,FR
2298,P007,2023-08-26,161.88,FR
2299,P022,2023-08-26,1162.66,FR
2300,P029,2023-08-26,440.28,FR
2301,P008,2023-08-26,1629.96,FR
2302,P021,2023-08-26,1765.86,FR
2303,P004,2023-08-27,11160.35,FR
2304,P007,2023-08-27,80.94,FR
2305,P025,2023-08-27,1594.68,FR
2306,P001,2023-08-27,6415.92,FR
2307,P007,2023-08-27,80.94,FR
2308,P022,2023-08-27,1162.66,FR
2309,P005,2023-08-28,2126.96,FR
2310,P033,2023-08-28,6328.47,FR
2311,P029,2023-08-28,880.56,FR
2312,P009,2023-08-29,2813.95,FR
2313,P023,2023-08-29,1066.4,FR
2314,P031,2023-08-29,12369.85,FR
2315,P001,2023-08-30,8019.9,FR
2316,P016,2023-08-30,10103.55,FR
2317,P023,2023-08-30,426.56,FR
2318,P022,2023-08-30,2325.32,FR
2319,P022,2023-08-30,2906.65,FR
2320,P027,2023-08-31,1356.88,FR
2321,P003,2023-08-31,3690.26,FR
2322,P015,2023-08-31,4242.04,FR
2323,P014,2023-08-31,981.88,FR
2324,P025,2023-08-31,6378.72,FR
2325,P001,2023-09-01,4811.94,FR
2326,P008,2023-09-01,4889.88,FR
2327,P024,2023-09-01,265.99,FR
2328,P019,2023-09-01,4152.14,FR
2329,P012,2023-09-01,4302.6,FR
2330,P002,2023-09-02,2095.35,FR
2331,P009,2023-09-02,562.79,FR
2332,P020,2023-09-02,4312.68,FR
2333,P011,2023-09-02,10087.3,FR
2334,P008,2023-09-03,3259.92,FR
2335,P035,2023-09-03,2396.7,FR
2336,P028,2023-09-03,3250.74,FR
2337,P013,2023-09-04,7181.01,FR
2338,P016,2023-09-04,6062.13,FR
2339,P032,2023-09-04,1399.02,FR
2340,P005,2023-09-04,5317.4,FR
2341,P033,2023-09-04,8437.96,FR
