OrderID,OrderDate,ProductID,CustomerID,Quantity,Revenue,Cost,Channel
2024-00415,2024-09-28,P003,C100,2,1175.88,649.62,Store
2024-00416,2024-04-14,P006,C166,1,117.7,83.4,Store
2024-00417,2024-07-08,P002,C138,2,1945.44,1144.62,Online
2024-00418,2024-05-17,P007,C173,5,1519.9,855.15,Phone
2024-00419,2024-01-21,P002,C049,5,4863.6,2861.55,Phone
2024-00420,2024-12-09,P009,C056,4,196.04,136.8,Online
2024-00421,2024-06-19,P005,C004,2,2048.56,1415.06,Online
2024-00422,2024-03-01,P012,C194,4,4232.72,2731.84,Online
2024-00423,2024-12-22,P010,C181,2,460.96,218.6,Store
2024-00424,2024-05-02,P009,C083,3,147.03,102.6,Store
2024-00425,2024-08-26,P009,C167,3,147.03,102.6,Store
2024-00426,2024-05-13,P006,C132,4,470.8,333.6,Store
2024-00427,2024-02-20,P012,C121,3,3174.54,2048.88,Online
2024-00428,2024-07-08,P006,C106,1,117.7,83.4,Phone
2024-00429,2024-04-23,P012,C038,1,1058.18,682.96,Store
2024-00430,2024-10-10,P010,C149,4,921.92,437.2,Store
2024-00431,2024-03-19,P004,C085,2,1762.54,870.58,Store
2024-00432,2024-10-18,P004,C128,5,4406.35,2176.45,Phone
2024-00433,2024-12-16,P006,C066,4,470.8,333.6,Phone
2024-00434,2024-11-24,P012,C126,4,4232.72,2731.84,Online
2024-00435,2024-06-29,P003,C036,5,2939.7,1624.05,Store
2024-00436,2024-04-04,P009,C165,1,49.01,34.2,Phone
2024-00437,2024-01-18,P002,C172,1,972.72,572.31,Online
2024-00438,2024-07-30,P003,C162,2,1175.88,649.62,Online
2024-00439,2024-12-28,P003,C003,2,1175.88,649.62,Phone
2024-00440,2024-08-21,P006,C016,5,588.5,417.0,Phone
2024-00441,2024-12-07,P010,C124,4,921.92,437.2,Online
2024-00442,2024-01-04,P009,C142,4,196.04,136.8,Online
2024-00443,2024-01-09,P009,C185,3,147.03,102.6,Phone
2024-00444,2024-05-26,P001,C129,4,4636.36,2292.8,Online
2024-00445,2024-02-24,P002,C135,2,1945.44,1144.62,Online
2024-00446,2024-04-08,P010,C135,3,691.44,327.9,Store
2024-00447,2024-05-16,P007,C021,3,911.94,513.09,Store
2024-00448,2024-08-23,P010,C063,2,460.96,218.6,Store
2024-00449,2024-12-16,P002,C168,1,972.72,572.31,Online
2024-00450,2024-07-26,P007,C097,5,1519.9,855.15,Store
2024-00451,2024-01-29,P011,C003,2,1920.86,997.16,Online
2024-00452,2024-09-12,P007,C166,3,911.94,513.09,Phone
2024-00453,2024-02-18,P009,C011,2,98.02,68.4,Online
2024-00454,2024-12-20,P010,C122,3,691.44,327.9,Online
2024-00455,2024-02-08,P011,C072,5,4802.15,2492.9,Phone
2024-00456,2024-12-02,P001,C046,3,3477.27,1719.6,Online
2024-00457,2024-04-16,P010,C037,4,921.92,437.2,Online
2024-00458,2024-06-02,P003,C145,2,1175.88,649.62,Phone
2024-00459,2024-07-18,P011,C139,3,2881.29,1495.74,Store
2024-00460,2024-03-12,P012,C186,1,1058.18,682.96,Phone
2024-00461,2024-06-26,P001,C026,4,4636.36,2292.8,Online
2024-00462,2024-02-08,P006,C155,5,588.5,417.0,Phone
2024-00463,2024-07-22,P006,C008,3,353.1,250.2,Store
2024-00464,2024-09-08,P004,C092,5,4406.35,2176.45,Store
2024-00465,2024-08-09,P003,C175,5,2939.7,1624.05,Phone
2024-00466,2024-07-13,P002,C198,5,4863.6,2861.55,Store
2024-00467,2024-05-06,P012,C019,1,1058.18,682.96,Store
2024-00468,2024-03-19,P007,C183,2,607.96,342.06,Phone
2024-00469,2024-07-18,P006,C093,1,117.7,83.4,Online
2024-00470,2024-01-03,P005,C114,3,3072.84,2122.59,Store
2024-00471,2024-02-22,P003,C023,2,1175.88,649.62,Store
2024-00472,2024-08-17,P009,C143,5,245.05,171.0,Store
2024-00473,2024-02-22,P001,C023,3,3477.27,1719.6,Phone
2024-00474,2024-02-17,P010,C154,3,691.44,327.9,Store
2024-00475,2024-01-07,P005,C106,4,4097.12,2830.12,Online
2024-00476,2024-10-13,P004,C147,5,4406.35,2176.45,Online
2024-00477,2024-12-16,P007,C044,2,607.96,342.06,Store
2024-00478,2024-06-03,P005,C127,2,2048.56,1415.06,Online
2024-00479,2024-03-26,P007,C071,4,1215.92,684.12,Store
2024-00480,2024-09-04,P002,C093,3,2918.16,1716.93,Online
2024-00481,2024-11-16,P008,C153,5,3691.2,1966.1,Online
2024-00482,2024-08-22,P002,C035,3,2918.16,1716.93,Online
2024-00483,2024-07-21,P006,C159,4,470.8,333.6,Store
2024-00484,2024-08-13,P006,C111,5,588.5,417.0,Online
2024-00485,2024-06-02,P006,C155,2,235.4,166.8,Store
2024-00486,2024-06-09,P003,C102,3,1763.82,974.43,Store
2024-00487,2024-12-21,P011,C126,5,4802.15,2492.9,Online
2024-00488,2024-06-15,P007,C072,4,1215.92,684.12,Store
2024-00489,2024-02-28,P010,C052,5,1152.4,546.5,Phone
2024-00490,2024-04-02,P011,C197,5,4802.15,2492.9,Online
2024-00491,2024-08-24,P012,C054,4,4232.72,2731.84,Store
2024-00492,2024-12-20,P002,C105,4,3890.88,2289.24,Online
2024-00493,2024-11-20,P005,C062,3,3072.84,2122.59,Phone
2024-00494,2024-03-19,P012,C109,4,4232.72,2731.84,Online
2024-00495,2024-08-17,P010,C123,5,1152.4,546.5,Store
2024-00496,2024-09-30,P009,C178,4,196.04,136.8,Phone
2024-00497,2024-01-19,P006,C180,5,588.5,417.0,Phone
2024-00498,2024-11-22,P002,C028,2,1945.44,1144.62,Phone
2024-00499,2024-12-06,P006,C043,5,588.5,417.0,Online
2024-00500,2024-10-15,P011,C174,4,3841.72,1994.32,Store
2024-00501,2024-08-08,P002,C003,1,972.72,572.31,Store
2024-00502,2024-04-23,P009,C192,5,245.05,171.0,Phone
2024-00503,2024-10-24,P012,C148,2,2116.36,1365.92,Store
2024-00504,2024-07-10,P007,C119,5,1519.9,855.15,Phone
2024-00505,2024-09-13,P003,C089,1,587.94,324.81,Store
2024-00506,2024-02-23,P005,C107,1,1024.28,707.53,Online
2024-00507,2024-03-13,P006,C080,3,353.1,250.2,Store
2024-00508,2024-04-15,P009,C124,3,147.03,102.6,Store
2024-00509,2024-02-19,P008,C185,4,2952.96,1572.88,Store
2024-00510,2024-02-04,P005,C012,1,1024.28,707.53,Online
2024-00511,2024-06-24,P011,C028,2,1920.86,997.16,Phone
2024-00512,2024-05-04,P009,C045,5,245.05,171.0,Online
2024-00513,2024-06-18,P009,C110,4,196.04,136.8,Online
2024-00514,2024-07-26,P011,C048,2,1920.86,997.16,Phone
2024-00515,2024-12-02,P007,C102,1,303.98,171.03,Phone
2024-00516,2024-11-10,P004,C116,5,4406.35,2176.45,Store
2024-00517,2024-07-18,P001,C181,2,2318.18,1146.4,Online
2024-00518,2024-05-22,P012,C017,5,5290.9,3414.8,Online
2024-00519,2024-10-01,P003,C094,3,1763.82,974.43,Online
2024-00520,2024-08-22,P002,C068,4,3890.88,2289.24,Phone
2024-00521,2024-11-23,P006,C153,4,470.8,333.6,Phone
2024-00522,2024-07-19,P010,C030,3,691.44,327.9,Store
2024-00523,2024-08-22,P010,C045,3,691.44,327.9,Phone
2024-00524,2024-10-29,P002,C173,2,1945.44,1144.62,Store
2024-00525,2024-03-01,P004,C079,1,881.27,435.29,Online
2024-00526,2024-07-10,P012,C037,5,5290.9,3414.8,Store
2024-00527,2024-08-02,P010,C036,5,1152.4,546.5,Store
2024-00528,2024-08-04,P003,C125,5,2939.7,1624.05,Phone
2024-00529,2024-11-26,P003,C143,2,1175.88,649.62,Store
2024-00530,2024-05-27,P003,C048,3,1763.82,974.43,Store
2024-00531,2024-11-13,P001,C092,1,1159.09,573.2,Store
2024-00532,2024-03-10,P004,C099,5,4406.35,2176.45,Phone
2024-00533,2024-11-30,P008,C105,4,2952.96,1572.88,Store
2024-00534,2024-12-29,P008,C126,2,1476.48,786.44,Online
2024-00535,2024-10-16,P001,C195,2,2318.18,1146.4,Store
2024-00536,2024-01-17,P005,C058,5,5121.4,3537.65,Store
2024-00537,2024-03-27,P008,C145,4,2952.96,1572.88,Phone
2024-00538,2024-09-18,P002,C147,1,972.72,572.31,Store
2024-00539,2024-10-05,P006,C139,1,117.7,83.4,Phone
2024-00540,2024-08-13,P009,C056,4,196.04,136.8,Online
2024-00541,2024-11-30,P004,C077,1,881.27,435.29,Store
2024-00542,2024-05-14,P006,C023,4,470.8,333.6,Online
2024-00543,2024-05-01,P004,C189,5,4406.35,2176.45,Phone
2024-00544,2024-06-28,P012,C157,4,4232.72,2731.84,Online
2024-00545,2024-11-11,P003,C053,2,1175.88,649.62,Online
2024-00546,2024-10-18,P006,C137,3,353.1,250.2,Phone
2024-00547,2024-10-02,P003,C083,3,1763.82,974.43,Store
2024-00548,2024-10-20,P005,C132,1,1024.28,707.53,Online
2024-00549,2024-07-29,P001,C071,2,2318.18,1146.4,Phone
2024-00550,2024-03-08,P004,C038,3,2643.81,1305.87,Online
2024-00551,2024-12-12,P007,C126,2,607.96,342.06,Phone
2024-00552,2024-11-19,P005,C161,4,4097.12,2830.12,Store
2024-00553,2024-08-19,P002,C163,1,972.72,572.31,Store
2024-00554,2024-09-20,P012,C072,3,3174.54,2048.88,Store
2024-00555,2024-09-06,P006,C149,1,117.7,83.4,Phone
2024-00556,2024-02-17,P012,C118,3,3174.54,2048.88,Online
2024-00557,2024-09-30,P007,C056,4,1215.92,684.12,Online
2024-00558,2024-09-10,P005,C083,3,3072.84,2122.59,Store
2024-00559,2024-10-07,P010,C034,5,1152.4,546.5,Store
2024-00560,2024-06-24,P011,C196,1,960.43,498.58,Online
2024-00561,2024-02-20,P011,C118,1,960.43,498.58,Online
2024-00562,2024-03-21,P008,C117,1,738.24,393.22,Store
2024-00563,2024-04-13,P012,C034,3,3174.54,2048.88,Online
2024-00564,2024-05-20,P002,C168,3,2918.16,1716.93,Store
2024-00565,2024-02-12,P006,C171,2,235.4,166.8,Online
2024-00566,2024-07-21,P011,C079,2,1920.86,997.16,Store
2024-00567,2024-12-01,P002,C181,1,972.72,572.31,Online
2024-00568,2024-04-19,P008,C020,2,1476.48,786.44,Phone
2024-00569,2024-04-25,P009,C175,4,196.04,136.8,Online
2024-00570,2024-01-05,P012,C088,1,1058.18,682.96,Store
2024-00571,2024-12-21,P003,C123,1,587.94,324.81,Online
2024-00572,2024-07-15,P002,C188,1,972.72,572.31,Online
2024-00573,2024-06-09,P006,C077,2,235.4,166.8,Store
2024-00574,2024-03-09,P011,C174,2,1920.86,997.16,Online
2024-00575,2024-09-28,P010,C003,5,1152.4,546.5,Phone
2024-00576,2024-03-25,P008,C090,2,1476.48,786.44,Phone
2024-00577,2024-03-18,P007,C158,4,1215.92,684.12,Online
2024-00578,2024-02-14,P002,C036,1,972.72,572.31,Phone
2024-00579,2024-07-15,P006,C110,3,353.1,250.2,Online
2024-00580,2024-05-06,P005,C166,1,1024.28,707.53,Online
2024-00581,2024-10-10,P010,C154,5,1152.4,546.5,Store
2024-00582,2024-12-19,P001,C169,3,3477.27,1719.6,Online
2024-00583,2024-09-22,P010,C131,2,460.96,218.6,Phone
2024-00584,2024-07-19,P005,C166,1,1024.28,707.53,Online
2024-00585,2024-09-10,P007,C029,2,607.96,342.06,Store
2024-00586,2024-11-22,P010,C019,5,1152.4,546.5,Online
2024-00587,2024-07-03,P006,C034,4,470.8,333.6,Phone
2024-00588,2024-08-03,P006,C140,2,235.4,166.8,Store
2024-00589,2024-02-07,P001,C151,1,1159.09,573.2,Online
2024-00590,2024-05-14,P004,C011,1,881.27,435.29,Store
2024-00591,2024-09-16,P005,C161,5,5121.4,3537.65,Store
2024-00592,2024-08-04,P012,C103,1,1058.18,682.96,Phone
2024-00593,2024-10-01,P009,C158,2,98.02,68.4,Store
2024-00594,2024-02-12,P005,C021,5,5121.4,3537.65,Online
2024-00595,2024-03-20,P009,C084,4,196.04,136.8,Phone
2024-00596,2024-11-20,P011,C175,1,960.43,498.58,Store
2024-00597,2024-12-23,P007,C187,2,607.96,342.06,Online
2024-00598,2024-05-05,P002,C112,1,972.72,572.31,Store
2024-00599,2024-11-09,P010,C015,3,691.44,327.9,Phone
2024-00600,2024-12-02,P012,C045,1,1058.18,682.96,Online
2024-00601,2024-12-28,P003,C180,1,587.94,324.81,Online
2024-00602,2024-09-11,P006,C134,5,588.5,417.0,Phone
2024-00603,2024-05-12,P003,C096,2,1175.88,649.62,Phone
2024-00604,2024-05-17,P012,C031,1,1058.18,682.96,Store
2024-00605,2024-08-07,P005,C135,1,1024.28,707.53,Store
2024-00606,2024-12-30,P010,C161,1,230.48,109.3,Store
2024-00607,2024-08-21,P009,C093,1,49.01,34.2,Store
2024-00608,2024-10-17,P003,C095,2,1175.88,649.62,Store
2024-00609,2024-02-22,P010,C173,1,230.48,109.3,Online
2024-00610,2024-09-17,P001,C012,1,1159.09,573.2,Online
2024-00611,2024-01-24,P008,C094,4,2952.96,1572.88,Online
2024-00612,2024-04-01,P001,C142,4,4636.36,2292.8,Online
2024-00613,2024-06-13,P004,C107,3,2643.81,1305.87,Store
2024-00614,2024-02-09,P010,C096,1,230.48,109.3,Phone
2024-00615,2024-12-10,P001,C046,2,2318.18,1146.4,Phone
2024-00616,2024-01-24,P007,C018,4,1215.92,684.12,Store
2024-00617,2024-06-08,P006,C023,5,588.5,417.0,Store
2024-00618,2024-01-05,P006,C052,3,353.1,250.2,Phone
2024-00619,2024-06-04,P012,C160,2,2116.36,1365.92,Store
2024-00620,2024-07-07,P010,C127,2,460.96,218.6,Phone
2024-00621,2024-10-06,P004,C039,1,881.27,435.29,Store
2024-00622,2024-01-13,P004,C139,3,2643.81,1305.87,Phone
2024-00623,2024-12-21,P001,C086,1,1159.09,573.2,Phone
2024-00624,2024-07-11,P012,C187,3,3174.54,2048.88,Online
2024-00625,2024-04-15,P009,C061,4,196.04,136.8,Store
2024-00626,2024-01-31,P003,C183,3,1763.82,974.43,Online
2024-00627,2024-01-23,P004,C134,4,3525.08,1741.16,Phone
2024-00628,2024-07-09,P008,C192,1,738.24,393.22,Phone
2024-00629,2024-02-18,P009,C035,4,196.04,136.8,Online
2024-00630,2024-10-30,P010,C016,4,921.92,437.2,Phone
2024-00631,2024-03-07,P004,C075,3,2643.81,1305.87,Store
2024-00632,2024-07-20,P012,C189,3,3174.54,2048.88,Store
2024-00633,2024-08-19,P005,C060,1,1024.28,707.53,Online
2024-00634,2024-03-10,P010,C028,2,460.96,218.6,Online
2024-00635,2024-03-25,P008,C120,3,2214.72,1179.66,Store
2024-00636,2024-03-02,P009,C092,2,98.02,68.4,Store
2024-00637,2024-06-06,P008,C068,1,738.24,393.22,Online
2024-00638,2024-03-21,P011,C078,5,4802.15,2492.9,Online
2024-00639,2024-04-20,P006,C038,1,117.7,83.4,Phone
2024-00640,2024-05-07,P006,C102,5,588.5,417.0,Online
2024-00641,2024-12-12,P005,C067,2,2048.56,1415.06,Online
2024-00642,2024-07-26,P008,C143,5,3691.2,1966.1,Online
2024-00643,2024-02-18,P008,C027,2,1476.48,786.44,Online
2024-00644,2024-01-07,P001,C200,2,2318.18,1146.4,Online
2024-00645,2024-04-11,P007,C096,1,303.98,171.03,Phone
2024-00646,2024-10-27,P005,C020,1,1024.28,707.53,Online
2024-00647,2024-04-11,P011,C114,2,1920.86,997.16,Online
2024-00648,2024-06-18,P002,C011,4,3890.88,2289.24,Online
2024-00649,2024-03-27,P010,C111,4,921.92,437.2,Store
2024-00650,2024-01-16,P007,C175,4,1215.92,684.12,Online
2024-00651,2024-06-30,P004,C048,3,2643.81,1305.87,Store
2024-00652,2024-08-16,P003,C009,5,2939.7,1624.05,Phone
2024-00653,2024-11-11,P004,C166,3,2643.81,1305.87,Store
2024-00654,2024-07-29,P009,C123,1,49.01,34.2,Online
2024-00655,2024-05-23,P007,C036,4,1215.92,684.12,Online
2024-00656,2024-11-25,P009,C064,5,245.05,171.0,Online
2024-00657,2024-07-14,P012,C092,4,4232.72,2731.84,Phone
2024-00658,2024-09-05,P006,C145,5,588.5,417.0,Store
2024-00659,2024-07-17,P005,C047,1,1024.28,707.53,Store
2024-00660,2024-11-01,P004,C008,3,2643.81,1305.87,Online
2024-00661,2024-08-29,P009,C092,5,245.05,171.0,Online
2024-00662,2024-03-22,P002,C064,2,1945.44,1144.62,Store
2024-00663,2024-09-30,P012,C015,2,2116.36,1365.92,Phone
2024-00664,2024-07-17,P006,C045,2,235.4,166.8,Online
2024-00665,2024-10-30,P006,C189,3,353.1,250.2,Phone
2024-00666,2024-01-15,P012,C180,3,3174.54,2048.88,Phone
2024-00667,2024-10-15,P003,C145,2,1175.88,649.62,Store
2024-00668,2024-10-04,P005,C045,4,4097.12,2830.12,Online
2024-00669,2024-02-16,P001,C060,5,5795.45,2866.0,Online
2024-00670,2024-01-11,P009,C123,1,49.01,34.2,Store
2024-00671,2024-11-10,P004,C034,3,2643.81,1305.87,Phone
2024-00672,2024-03-31,P006,C016,1,117.7,83.4,Online
2024-00673,2024-10-27,P012,C037,1,1058.18,682.96,Phone
2024-00674,2024-07-05,P002,C096,4,3890.88,2289.24,Phone
2024-00675,2024-02-21,P006,C078,3,353.1,250.2,Online
2024-00676,2024-03-21,P012,C112,4,4232.72,2731.84,Phone
2024-00677,2024-06-11,P003,C182,5,2939.7,1624.05,Phone
2024-00678,2024-11-10,P006,C058,5,588.5,417.0,Online
2024-00679,2024-07-12,P005,C188,3,3072.84,2122.59,Online
2024-00680,2024-03-31,P012,C001,5,5290.9,3414.8,Store
2024-00681,2024-10-17,P001,C047,5,5795.45,2866.0,Store
2024-00682,2024-11-09,P004,C164,5,4406.35,2176.45,Online
2024-00683,2024-09-11,P003,C085,1,587.94,324.81,Online
2024-00684,2024-06-26,P006,C043,1,117.7,83.4,Phone
2024-00685,2024-12-09,P011,C187,3,2881.29,1495.74,Store
2024-00686,2024-01-06,P005,C054,2,2048.56,1415.06,Phone
2024-00687,2024-02-04,P006,C066,1,117.7,83.4,Phone
2024-00688,2024-01-01,P001,C099,4,4636.36,2292.8,Phone
2024-00689,2024-08-02,P003,C106,4,2351.76,1299.24,Store
2024-00690,2024-06-28,P009,C097,1,49.01,34.2,Store
2024-00691,2024-10-22,P011,C195,2,1920.86,997.16,Online
2024-00692,2024-08-19,P002,C009,3,2918.16,1716.93,Online
2024-00693,2024-06-12,P005,C027,1,1024.28,707.53,Store
2024-00694,2024-03-28,P007,C042,1,303.98,171.03,Phone
2024-00695,2024-02-17,P006,C153,5,588.5,417.0,Store
2024-00696,2024-12-26,P001,C111,2,2318.18,1146.4,Phone
2024-00697,2024-08-10,P003,C014,1,587.94,324.81,Store
2024-00698,2024-04-15,P004,C105,5,4406.35,2176.45,Phone
2024-00699,2024-10-03,P005,C170,3,3072.84,2122.59,Store
2024-00700,2024-05-01,P002,C013,4,3890.88,2289.24,Phone
2024-00701,2024-10-08,P008,C040,1,738.24,393.22,Store
2024-00702,2024-01-02,P007,C023,3,911.94,513.09,Phone
2024-00703,2024-11-16,P010,C123,2,460.96,218.6,Online
2024-00704,2024-01-14,P004,C044,3,2643.81,1305.87,Online
2024-00705,2024-08-30,P002,C079,4,3890.88,2289.24,Store
2024-00706,2024-09-07,P011,C068,1,960.43,498.58,Phone
2024-00707,2024-10-05,P007,C048,3,911.94,513.09,Store
2024-00708,2024-07-08,P003,C115,1,587.94,324.81,Store
2024-00709,2024-08-13,P008,C068,2,1476.48,786.44,Store
2024-00710,2024-10-15,P001,C039,1,1159.09,573.2,Online
2024-00711,2024-12-08,P006,C139,4,470.8,333.6,Phone
2024-00712,2024-04-26,P009,C016,4,196.04,136.8,Phone
2024-00713,2024-08-02,P009,C176,4,196.04,136.8,Phone
2024-00714,2024-04-30,P008,C077,1,738.24,393.22,Store
2024-00715,2024-01-18,P009,C147,5,245.05,171.0,Phone
2024-00716,2024-12-12,P010,C038,1,230.48,109.3,Store
2024-00717,2024-03-29,P003,C055,2,1175.88,649.62,Online
2024-00718,2024-01-22,P007,C021,4,1215.92,684.12,Online
2024-00719,2024-11-17,P003,C153,3,1763.82,974.43,Store
2024-00720,2024-02-04,P002,C100,5,4863.6,2861.55,Store
2024-00721,2024-10-09,P006,C071,5,588.5,417.0,Store
2024-00722,2024-01-07,P012,C160,5,5290.9,3414.8,Phone
2024-00723,2024-08-02,P002,C107,2,1945.44,1144.62,Online
2024-00724,2024-10-17,P010,C150,1,230.48,109.3,Online
2024-00725,2024-10-15,P002,C074,5,4863.6,2861.55,Store
2024-00726,2024-07-29,P005,C099,4,4097.12,2830.12,Phone
2024-00727,2024-11-07,P008,C010,2,1476.48,786.44,Store
2024-00728,2024-07-25,P003,C159,5,2939.7,1624.05,Phone
2024-00729,2024-12-21,P007,C010,4,1215.92,684.12,Store
2024-00730,2024-12-19,P004,C013,4,3525.08,1741.16,Store
2024-00731,2024-07-09,P001,C087,3,3477.27,1719.6,Store
2024-00732,2024-05-23,P008,C179,1,738.24,393.22,Online
2024-00733,2024-03-09,P005,C191,4,4097.12,2830.12,Store
2024-00734,2024-05-17,P012,C107,5,5290.9,3414.8,Phone
2024-00735,2024-02-15,P004,C114,2,1762.54,870.58,Store
2024-00736,2024-09-05,P009,C096,1,49.01,34.2,Phone
2024-00737,2024-03-22,P002,C080,5,4863.6,2861.55,Store
2024-00738,2024-03-10,P009,C146,1,49.01,34.2,Online
2024-00739,2024-04-08,P004,C015,2,1762.54,870.58,Online
2024-00740,2024-08-21,P001,C093,2,2318.18,1146.4,Store
2024-00741,2024-07-07,P008,C130,4,2952.96,1572.88,Phone
2024-00742,2024-03-04,P011,C008,2,1920.86,997.16,Store
2024-00743,2024-09-07,P010,C115,2,460.96,218.6,Store
2024-00744,2024-10-27,P009,C090,3,147.03,102.6,Online
2024-00745,2024-05-12,P012,C177,1,1058.18,682.96,Store
2024-00746,2024-01-15,P007,C013,2,607.96,342.06,Phone
2024-00747,2024-04-19,P004,C166,2,1762.54,870.58,Phone
2024-00748,2024-04-15,P005,C167,4,4097.12,2830.12,Phone
2024-00749,2024-01-11,P011,C003,4,3841.72,1994.32,Online
2024-00750,2024-11-27,P003,C154,1,587.94,324.81,Online
2024-00751,2024-05-09,P010,C079,3,691.44,327.9,Store
2024-00752,2024-07-11,P006,C118,3,353.1,250.2,Online
2024-00753,2024-08-26,P005,C174,5,5121.4,3537.65,Phone
2024-00754,2024-07-22,P010,C027,1,230.48,109.3,Phone
2024-00755,2024-12-05,P006,C144,5,588.5,417.0,Phone
2024-00756,2024-05-24,P005,C176,1,1024.28,707.53,Store
2024-00757,2024-02-02,P006,C071,3,353.1,250.2,Store
2024-00758,2024-05-13,P011,C183,3,2881.29,1495.74,Online
2024-00759,2024-03-17,P009,C196,2,98.02,68.4,Online
2024-00760,2024-11-03,P007,C170,3,911.94,513.09,Phone
2024-00761,2024-03-12,P012,C007,4,4232.72,2731.84,Store
2024-00762,2024-05-12,P007,C104,4,1215.92,684.12,Phone
2024-00763,2024-01-19,P010,C182,5,1152.4,546.5,Online
2024-00764,2024-06-24,P012,C183,2,2116.36,1365.92,Phone
2024-00765,2024-09-30,P011,C122,3,2881.29,1495.74,Phone
2024-00766,2024-06-02,P003,C169,5,2939.7,1624.05,Online
2024-00767,2024-05-30,P002,C121,2,1945.44,1144.62,Phone
2024-00768,2024-05-12,P012,C144,2,2116.36,1365.92,Phone
2024-00769,2024-06-20,P011,C023,2,1920.86,997.16,Store
2024-00770,2024-04-24,P012,C079,4,4232.72,2731.84,Store
2024-00771,2024-07-09,P005,C150,3,3072.84,2122.59,Store
2024-00772,2024-03-01,P008,C014,5,3691.2,1966.1,Phone
2024-00773,2024-11-13,P002,C121,2,1945.44,1144.62,Phone
2024-00774,2024-03-02,P011,C098,5,4802.15,2492.9,Store
2024-00775,2024-07-30,P001,C039,2,2318.18,1146.4,Online
2024-00776,2024-06-24,P007,C146,4,1215.92,684.12,Online
2024-00777,2024-06-10,P012,C047,1,1058.18,682.96,Store
2024-00778,2024-06-19,P011,C046,3,2881.29,1495.74,Phone
2024-00779,2024-01-30,P001,C116,3,3477.27,1719.6,Online
2024-00780,2024-03-27,P010,C196,2,460.96,218.6,Store
2024-00781,2024-02-15,P003,C158,4,2351.76,1299.24,Phone
2024-00782,2024-08-07,P007,C110,4,1215.92,684.12,Store
2024-00783,2024-01-03,P001,C137,2,2318.18,1146.4,Phone
2024-00784,2024-07-10,P001,C083,5,5795.45,2866.0,Online
2024-00785,2024-01-10,P011,C002,2,1920.86,997.16,Online
2024-00786,2024-12-21,P006,C080,2,235.4,166.8,Online
2024-00787,2024-07-15,P009,C151,3,147.03,102.6,Online
2024-00788,2024-02-03,P001,C077,3,3477.27,1719.6,Store
2024-00789,2024-09-23,P010,C135,3,691.44,327.9,Store
2024-00790,2024-12-17,P003,C088,4,2351.76,1299.24,Store
2024-00791,2024-04-06,P003,C104,1,587.94,324.81,Online
2024-00792,2024-04-24,P012,C034,2,2116.36,1365.92,Phone
2024-00793,2024-01-12,P010,C130,2,460.96,218.6,Online
2024-00794,2024-07-06,P012,C167,1,1058.18,682.96,Store
2024-00795,2024-11-23,P005,C198,5,5121.4,3537.65,Phone
2024-00796,2024-01-25,P010,C013,1,230.48,109.3,Phone
2024-00797,2024-01-11,P001,C177,1,1159.09,573.2,Store
2024-00798,2024-08-15,P007,C032,5,1519.9,855.15,Store
2024-00799,2024-08-30,P012,C040,2,2116.36,1365.92,Phone
2024-00800,2024-12-17,P011,C003,3,2881.29,1495.74,Store
